,ID_PER,CVE_ENT,NOM_ENT,CEN_INT,NOM_INT,COD_RES,SEXO,FUERO,P2_1,P2_2,P2_3_01,P2_3_02,P2_3_03,P2_3_04,P2_3_05,P2_3_06,P2_3_07,P2_3_08,P2_3_09,P2_3_10,P2_3_98,P2_3_99,P2_4,P2_5,P2_6,P2_7_1,P2_8A_1,P2_8M_1,P2_9_1,P2_7_2,P2_8A_2,P2_8M_2,P2_9_2,P2_7_3,P2_8A_3,P2_8M_3,P2_9_3,P2_7_4,P2_8A_4,P2_8M_4,P2_9_4,P2_7_5,P2_8A_5,P2_8M_5,P2_9_5,P2_7_6,P2_8A_6,P2_8M_6,P2_9_6,P2_7_7,P2_8A_7,P2_8M_7,P2_9_7,P2_7_8,P2_8A_8,P2_8M_8,P2_9_8,P2_7_9,P2_8A_9,P2_8M_9,P2_9_9,P2_7_10,P2_8A_10,P2_8M_10,P2_9_10,P2_10_E,R2_10_CVE,R2_10_X,P2_11,P2_12,P2_13,P2_14_1,P2_14_2,P2_14_3,P2_14_4,P2_14_5,P2_14_6,P2_14_7,P2_14_8,P2_14_9,P2_15,P3_1,P3_2,P3_2A_01,P3_2A_02,P3_2A_03,P3_2A_04,P3_2A_05,P3_2A_06,P3_2A_07,P3_2A_08,P3_2A_98,P3_2A_99,P3_3,P3_4,P3_5_D,P3_5_M,P3_5_A,P3_6,P3_7,P3_8_D,P3_8_M,P3_8_A,P3_9,P3_10,P3_11,P3_12_1,P3_12_2,P3_12_3,P3_12_4,P3_12_5,P3_13_01,P3_13_02,P3_13_03,P3_13_04,P3_13_05,P3_13_06,P3_13_07,P3_13_08,P3_13_09,P3_13_10,P3_13_11,P3_13_12,P3_14_1,P3_14_2,P3_14_3,P3_14_4,P3_14_5,P3_14_6,P3_15_1,P3_15_2,P3_15_3,P3_15_4,P3_15_5,P3_15_6,P3_15_7,P3_15_8,P3_15_9,P3_16,P3_17_01,P3_17_02,P3_17_03,P3_17_04,P3_17_05,P3_17_06,P3_17_07,P3_17_08,P3_17_09,P3_17_10,P3_17_11,P3_18_01,P3_18_02,P3_18_03,P3_18_04,P3_18_05,P3_18_06,P3_18_07,P3_18_08,P3_18_09,P3_18_10,P3_18_11,P3_18_12,P3_18_13,P3_18_14,P3_18_15,P3_19,P3_20,P3_21_1,P3_21_2,P3_22_1,P3_22_2,P3_22_3,P3_22_4,P3_22_5,P3_22_8,P3_22_9,P3_23,P3_24,P3_25,P3_26,EST_DIS,FAC_PER,FPC
28,102.0958,18,Nayarit,38,CEFERESO 4 NOROESTE,1,1,1,98,2,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,VENTA DE DROGA,1014,10,1,NA,NA,1,2,1,2,1,1,1,1,1,6,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,NA,2,12,2015,97,NA,20,6,2015,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1211.1,1.6260053619303,0.598715890850722
29,102.1081,18,Nayarit,38,CEFERESO 4 NOROESTE,1,1,1,9,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,TRABAJABA EN LA CONSTRUCCION,7121,7,1,NA,NA,1,2,1,2,1,1,3,1,1,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,31,1,2015,15,31,9,1,2015,3,5,1,NA,NA,NA,NA,NA,2,1,1,1,2,2,1,1,2,2,2,NA,2,2,2,2,2,2,2,2,2,NA,NA,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,6,6,1,1,1,0,0,1,0,0,0,2,NA,1,5,1211.1,1.6260053619303,0.598715890850722
30,102.1121,15,Estado de M�xico,27,CERESO NEZAHUALCOYOTL BORDO,1,1,2,15,2,0,1,0,0,0,0,0,1,0,0,0,0,1,4,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,CHOFER,8349,8,1,NA,NA,1,2,1,2,1,1,1,1,1,6,1,9,1,1,0,1,0,0,1,0,0,0,15,58,10,2,2018,15,58,98,2,2017,6,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,2,1,1,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1327.1,5.83333333333333,0.163964292220805
31,102.1838,23,Quintana Roo,NA,NA,1,1,2,23,1,0,1,0,0,0,0,1,0,0,0,0,0,1,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,ARTESANO,7999,7,1,NA,NA,1,2,1,1,1,1,1,1,1,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,5,16,10,2016,23,5,8,7,2016,5,3,NA,NA,NA,NA,NA,NA,1,2,1,2,2,2,1,1,2,2,2,NA,2,2,2,2,2,1,1,2,2,NA,NA,2,2,2,2,1,1,2,1,2,1,2,1,1,2,1,1,2,1,2,2,2,2,2,1,2,2,2,1,1,2,2,5,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,381.1,3.46323529411765,0.330900243309002
32,102.191,29,Tlaxcala,NA,NA,1,2,2,21,2,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,MESERA,5116,5,1,NA,NA,2,1,2,1,2,2,2,2,2,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,15,31,7,2020,29,33,31,7,2020,1,5,2,NA,NA,NA,NA,NA,1,2,1,2,2,2,2,2,2,2,2,NA,2,2,1,2,1,1,1,2,2,NA,NA,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2762.2,1.01204819277108,0.988095238095238
33,102.2665,1,Aguascalientes,1,CERESO AGUASCALIENTES,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,VELADOR,5313,5,1,NA,NA,1,2,1,2,1,1,1,1,1,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,10,2018,1,5,25,6,2018,5,3,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,2,2,2,2,NA,1,1,2,1,1,1,1,2,2,NA,NA,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3029.1,2.47358490566038,0.43801652892562
34,102.2947,18,Nayarit,37,CERESO NAYARIT,1,1,2,18,1,0,0,1,0,1,0,0,0,0,0,0,0,1,4,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,ALBA�IL,7121,7,1,NA,NA,2,2,2,1,2,2,2,2,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,16,98,98,2019,18,16,98,98,2019,1,2,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,2,2,2,2,NA,2,2,1,2,1,1,1,2,2,NA,NA,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2288.1,1.86141575274177,0.765648854961832
35,102.3153,12,Guerrero,NA,NA,1,1,2,12,1,0,1,0,0,0,0,1,0,0,0,0,0,1,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,COMERCIANTE,4111,4,1,NA,NA,1,2,1,1,1,1,1,1,1,6,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,29,27,11,2018,12,29,8,10,2018,4,5,1,NA,NA,NA,NA,NA,2,2,1,1,2,2,1,1,1,2,2,NA,2,2,2,2,2,2,1,2,2,NA,NA,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1140.1,3.88888888888889,0.275294117647059
36,102.395,15,Estado de M�xico,31,CERESO CHALCO MIXQUIC,1,1,2,15,3,0,0,1,1,1,0,0,0,0,0,0,0,1,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,COMERCIANTE AMBULANTE DE DISCOS EN  EL METRO,9512,9,2,NA,2,1,2,1,2,1,1,3,1,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,25,28,2,2017,15,25,25,2,2017,2,5,2,NA,NA,NA,NA,NA,2,2,2,2,2,2,1,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,NA,NA,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2604.1,3.77329192546584,0.22258064516129
37,102.4876,30,Veracruz de Ignacio de la Llave,52,CEFERESO 5 ORIENTE,1,1,1,28,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,DJ DE UN CENTRO NOCTURNO E INSTALADOR DE CAMARAS DE CIRCUITO CERRADO EQUIPO DE LUCES AUDIO Y SONIDO,2654,2,1,NA,NA,1,2,1,1,2,1,1,2,2,4,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,22,20,9,2018,28,22,20,9,2018,1,5,1,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,2,2,2,2,NA,2,2,1,2,2,2,1,2,2,NA,NA,2,2,2,2,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,1,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,394.1,2.19086460032626,0.581042654028436
38,102.607,1,Aguascalientes,NA,NA,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,MANTENIMIENTO DE PLANTAS TRATADORAS,2639,2,1,NA,NA,1,2,1,2,1,1,1,1,1,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,8,12,2009,1,1,8,8,2009,5,5,1,NA,NA,NA,NA,NA,2,2,1,1,1,2,1,1,1,1,2,NA,2,2,2,2,2,2,1,2,2,NA,NA,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,7,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,116.1,1.85521885521886,0.476725521669342
39,102.6323,13,Hidalgo,NA,NA,1,1,2,13,1,0,0,1,1,1,0,0,1,0,0,0,0,8,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,AGRICULTOR,6119,6,1,NA,NA,2,2,2,2,2,2,2,2,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,999,10,8,2011,13,11,10,8,2011,1,5,1,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,2,2,2,NA,2,2,2,1,2,2,1,1,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,0,0,0,0,0,0,2,NA,2,NA,815.1,3.72727272727273,0.28
40,102.7383,31,Yucat�n,53,CERESO MERIDA,1,2,2,23,1,0,1,0,0,0,0,1,0,0,0,0,0,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,2,2,2,7,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,41,25,8,2020,31,41,25,8,2020,1,2,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,2,2,NA,2,2,2,2,2,2,1,2,2,NA,NA,2,2,2,2,1,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,4,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2390.2,1.04347826086957,0.958333333333333
41,102.7409,10,Durango,18,CERESO DURANGO,1,1,2,10,1,0,1,0,0,0,0,1,0,0,0,0,0,1,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,EN UNA FERRETERA,4999,4,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,26,1,2021,10,5,26,1,2021,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,1,1,2,2,NA,2,2,1,2,2,2,1,2,2,NA,NA,2,2,2,2,1,1,2,1,2,2,2,1,1,2,1,2,2,2,1,1,1,2,1,1,2,2,2,2,1,2,2,1,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,611.1,3.20263157894737,0.32112676056338
42,102.8544,16,Michoac�n de Ocampo,NA,NA,1,1,2,16,1,0,0,0,0,0,0,1,1,0,0,0,0,1,4,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,7,0,1,2,NA,NA,NA,GUARDIA DE SEGURIDAD PRIVADA,5313,5,1,NA,NA,1,2,1,2,1,1,1,1,1,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,53,19,1,2004,16,53,19,1,2004,1,2,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,1,2,2,2,NA,1,1,1,1,1,1,1,2,2,NA,NA,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,1,2,2,3,8,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,633.1,6.89090909090909,0.331724969843185
43,102.9809,26,Sonora,NA,NA,1,1,2,26,1,0,0,0,0,0,1,0,0,0,0,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,TALLER DE REFRIGERACION,9999,99,NA,NA,99,2,2,1,2,1,1,2,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,18,98,98,9998,26,18,98,98,9998,1,5,2,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,3,98,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1845.1,7.73652694610779,0.155783582089552
44,102.9827,27,Tabasco,NA,NA,1,1,2,27,1,0,1,0,0,0,0,1,0,0,0,0,0,1,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,CORTABA LIMONES,6114,6,1,NA,NA,1,1,1,2,2,1,1,2,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,8,98,2,2021,27,8,98,11,2020,5,5,2,NA,NA,NA,NA,NA,1,2,1,2,2,2,2,2,2,2,2,NA,1,2,2,1,1,2,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2328.1,4,0.293515358361775
45,102.9983,27,Tabasco,50,CERESO VILLAHERMOSA,1,1,2,27,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,AYUDANTE DE MECANICO,9231,9,1,NA,NA,1,2,1,1,1,2,1,2,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,4,4,2,2014,27,4,4,2,2014,1,1,NA,NA,NA,NA,NA,NA,2,1,1,1,2,1,1,1,1,2,2,NA,2,2,1,2,2,2,1,2,2,NA,NA,2,2,2,2,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,573.1,3,0.387323943661972
46,103.0301,12,Guerrero,22,CERESO ACAPULCO DE JUAREZ,1,1,2,12,1,0,0,0,0,0,0,0,0,1,0,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NO TRABAJABA,1008,97,NA,12,7,1,2,1,1,1,1,3,1,1,6,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,1,5,6,2003,12,1,5,6,2003,1,5,2,NA,NA,NA,NA,NA,2,2,1,1,1,1,1,1,1,2,2,NA,2,2,1,1,1,2,1,2,2,NA,NA,2,2,2,2,2,1,1,1,3,1,2,1,1,3,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,101.1,2.65747460087083,0.4140625
47,103.1632,15,Estado de M�xico,27,CERESO NEZAHUALCOYOTL BORDO,1,1,2,15,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,AYUDANTE DE REPARTIDOR,9311,9,1,NA,NA,1,2,1,2,1,1,2,1,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,92,7,8,2019,15,33,7,8,2019,1,5,1,NA,NA,NA,NA,NA,2,1,1,1,1,2,1,1,1,2,1,2,2,2,2,1,2,2,2,2,2,NA,NA,2,2,2,2,1,1,2,1,1,1,2,1,1,2,2,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1327.1,5.83333333333333,0.163964292220805
48,103.1836,15,Estado de M�xico,27,CERESO NEZAHUALCOYOTL BORDO,1,1,2,15,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,AYUDANTE EN UNA GASERA,4211,4,1,NA,NA,1,2,1,1,2,2,2,1,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,31,5,7,2009,15,31,30,6,2009,2,3,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,1,2,2,2,2,NA,2,1,2,2,2,2,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,9,2,1,1,0,0,0,0,0,0,2,NA,2,NA,1327.1,5.83333333333333,0.163964292220805
49,103.1847,15,Estado de M�xico,34,CEFERESO 1 ALTIPLANO,1,1,1,15,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,CHOFER DE TRANSPORTE PUBLICO,8342,8,1,NA,NA,1,2,1,1,1,1,1,2,1,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,999,18,1,2013,15,999,98,98,2012,5,4,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,2,2,NA,2,2,2,2,2,2,1,2,2,NA,NA,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,6,1,1,1,0,0,0,0,0,0,2,NA,1,4,3048.1,1.852,0.544662309368192
50,103.2029,2,Baja California,3,CERESO TIJUANA,1,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,TALLER DE FIBRA DE VIDRIO,9999,99,NA,NA,99,1,1,1,1,2,1,2,2,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,6,6,2012,2,4,6,6,2012,1,2,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,1,1,2,2,2,NA,2,2,2,2,2,2,2,2,2,NA,NA,2,2,2,2,2,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,1,7,1,2,1,0,0,0,0,0,0,2,NA,2,NA,607.1,5.42313117066291,0.132672155688623
51,103.2032,9,Ciudad de M�xico,14,RECLUSORIO PREVENTIVO VARONIL NORTE,1,1,2,9,3,0,0,0,0,1,0,0,0,0,0,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,2,0,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,POLICIA MILITAR,5413,5,1,NA,NA,1,2,1,1,1,1,3,1,1,3,3,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,15,21,7,2008,9,15,21,7,2008,1,2,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,2,2,2,NA,2,1,1,1,1,1,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3191.1,11.3089802130898,0.273067331670823
52,103.3813,24,San Luis Potos�,46,PENITENCIARIA SAN LUIS POTOSI,1,1,2,24,5,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,COMERCIANTE,4111,4,1,NA,NA,1,2,1,1,2,2,1,2,1,2,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,28,14,8,2018,24,28,31,3,2014,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,163.1,2.5887323943662,0.3732912723449
53,103.4281,18,Nayarit,38,CEFERESO 4 NOROESTE,1,1,1,15,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,CHOFER DE EMPRESA DE BALLET PARKING,9633,9,1,NA,NA,1,1,1,2,1,1,3,1,1,5,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,16,8,5,2015,99,NA,98,98,2015,3,5,1,NA,NA,NA,NA,NA,2,1,1,2,2,2,1,1,2,2,2,NA,2,2,2,2,2,2,2,2,2,NA,NA,2,2,2,2,1,1,2,1,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,8,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1211.1,1.6260053619303,0.598715890850722
